owner,age,name,selling_price,km_driven,fuel_Diesel,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,fule_Other
2.0,10,1108,277000,62601,1,0,1,0,0,0,1,0
1.0,3,825,520000,50000,0,1,0,1,0,1,0,0
1.0,4,223,550000,100000,1,0,0,1,0,0,1,0
3.0,10,1479,260000,97000,1,0,0,1,0,0,1,0
1.0,6,1161,420000,100000,1,0,0,1,0,0,1,0
3.0,19,1128,35000,100000,0,1,0,1,0,0,1,0
1.0,3,754,1150000,20000,1,0,0,1,0,0,1,0
1.0,4,852,680000,46000,0,1,0,1,0,0,1,0
1.0,9,992,425000,40000,1,0,0,1,0,0,1,0
2.0,7,963,450000,70000,1,0,0,1,0,0,1,0
3.0,13,1409,590000,89600,1,0,0,1,0,0,1,0
1.0,4,1440,936999,60800,0,1,0,1,0,0,1,0
2.0,6,358,420000,104000,1,0,0,1,0,0,1,0
2.0,7,1456,450000,80000,1,0,0,1,0,0,1,0
3.0,17,775,40000,69111,0,1,0,1,0,0,1,0
2.0,7,1400,520000,70000,1,0,0,1,0,0,1,0
1.0,14,775,80000,120000,0,1,0,1,0,0,1,0
1.0,7,1275,55000,40000,0,1,0,1,0,0,1,0
3.0,20,631,80000,100000,1,0,0,1,0,0,1,0
1.0,2,793,210000,20000,0,1,0,1,0,0,1,0
2.0,6,237,300000,50000,0,1,0,1,0,0,1,0
1.0,4,1320,260000,50000,1,0,0,1,0,0,1,0
1.0,5,1340,250000,70000,1,0,0,1,0,0,1,0
1.0,13,1229,80000,90000,1,0,0,1,0,0,1,0
2.0,11,1407,450000,150000,1,0,0,1,0,0,1,0
2.0,16,1401,310000,120000,1,0,0,1,0,0,1,0
1.0,9,1408,500000,100000,1,0,0,1,0,0,1,0
2.0,5,880,800000,70000,1,0,0,1,0,0,1,0
2.0,5,380,840000,70000,1,0,0,1,0,0,1,0
1.0,5,271,490000,50000,0,1,0,1,0,0,1,0
2.0,11,1228,125000,81000,1,0,0,1,0,0,1,0
3.0,9,92,400000,120000,1,0,0,1,0,0,1,0
1.0,6,63,1000000,3600,1,0,1,0,0,0,1,0
1.0,6,221,530000,14272,0,1,1,0,0,0,1,0
1.0,4,155,840000,49213,1,0,1,0,0,0,1,0
1.0,6,562,229999,40000,0,1,0,1,0,0,1,0
4.0,23,782,40000,40000,0,1,0,1,0,0,1,0
1.0,9,85,130000,80000,0,1,0,1,0,0,1,0
1.0,6,396,200000,70000,0,1,0,1,0,0,1,0
1.0,10,1229,120000,70000,1,0,0,1,0,0,1,0
1.0,18,465,75000,57000,0,1,0,1,0,0,1,0
1.0,5,1206,250000,120000,1,0,0,1,0,0,1,0
1.0,16,777,100000,30000,0,1,0,1,0,0,1,0
2.0,8,396,280000,3240,0,1,0,1,0,0,1,0
1.0,6,600,540000,5000,0,1,0,1,0,0,1,0
1.0,3,566,700000,10000,0,1,0,1,0,0,1,0
2.0,7,235,350000,90000,0,1,0,1,0,0,1,0
1.0,10,941,320000,100000,1,0,0,1,0,0,1,0
1.0,5,268,475000,90000,1,0,0,1,0,0,1,0
2.0,10,1264,220000,140000,1,0,0,1,0,0,1,0
1.0,8,1109,210000,13770,1,0,0,1,0,0,1,0
2.0,16,250,61000,4637,0,1,0,1,0,0,1,0
2.0,12,1198,355000,100000,1,0,0,1,0,1,0,0
1.0,9,52,150000,60000,1,0,0,1,0,0,1,0
1.0,10,1236,133000,80000,1,0,0,1,0,0,1,0
1.0,6,64,650000,50000,1,0,0,1,0,1,0,0
2.0,7,1111,210000,40000,0,1,0,1,0,0,1,0
2.0,8,51,130000,93900,1,0,0,1,0,0,1,0
1.0,14,775,60000,70000,0,1,0,1,0,0,1,0
3.0,16,681,120000,120000,1,0,0,1,0,0,1,0
1.0,4,30,2900000,40000,1,0,0,1,0,1,0,0
2.0,16,365,100000,120000,1,0,0,1,0,0,1,0
1.0,17,1077,79000,80000,0,1,0,1,0,0,1,0
1.0,9,51,120000,110000,1,0,0,1,0,0,1,0
1.0,16,1073,125000,34000,0,1,1,0,0,0,1,0
1.0,8,65,425000,20000,1,0,1,0,0,0,1,0
2.0,20,1034,70000,117000,0,1,0,1,0,0,1,0
1.0,1,998,619000,1500,0,1,0,1,0,0,1,0
1.0,4,1111,415000,48965,0,1,1,0,0,0,1,0
1.0,7,397,265000,55000,0,1,1,0,0,0,1,0
1.0,13,1219,70000,60000,0,1,0,1,0,0,1,0
1.0,6,79,281000,40000,1,0,0,1,0,0,1,0
1.0,8,1255,211000,80000,1,0,0,1,0,0,1,0
1.0,3,417,550000,11000,0,1,0,1,0,0,1,0
1.0,7,68,350000,110000,1,0,0,1,0,0,1,0
1.0,4,1046,420000,19890,0,1,1,0,0,1,0,0
1.0,6,1154,270000,20969,0,1,1,0,0,0,1,0
1.0,5,837,399000,20194,0,1,1,0,0,0,1,0
1.0,5,241,440000,34982,0,1,1,0,0,0,1,0
1.0,9,400,250000,44588,0,1,1,0,0,0,1,0
1.0,5,173,650000,57904,1,0,1,0,0,0,1,0
1.0,6,806,270000,59258,0,1,1,0,0,0,1,0
1.0,5,241,390000,60826,0,1,1,0,0,0,1,0
1.0,3,744,1500000,50000,1,0,0,1,0,0,1,0
1.0,7,775,225000,35000,0,1,0,1,0,0,1,0
2.0,6,755,900000,110000,1,0,0,1,0,0,1,0
1.0,3,493,1600000,40000,1,0,0,1,0,1,0,0
1.0,2,1303,800000,10000,0,1,0,1,0,0,1,0
1.0,8,260,320000,50000,1,0,0,1,0,0,1,0
1.0,5,793,300000,25000,0,1,0,1,0,0,1,0
1.0,3,567,740000,25000,0,1,0,1,0,0,1,0
1.0,2,117,350000,1300,0,1,0,1,0,0,1,0
1.0,7,110,280000,40000,0,1,0,1,0,0,1,0
1.0,3,959,675000,50000,1,0,0,1,0,1,0,0
1.0,10,553,300000,20000,0,1,0,1,0,0,1,0
3.0,10,60,400000,76000,1,0,0,1,0,0,1,0
3.0,11,711,420000,100000,1,0,0,1,0,0,1,0
1.0,13,1290,300000,120000,1,0,0,1,0,0,1,0
1.0,11,1052,170000,70000,0,1,0,1,0,0,1,0
3.0,7,396,210000,70000,0,1,0,1,0,0,1,0
2.0,6,883,600000,60000,1,0,0,1,0,0,1,0
2.0,7,1048,260000,38000,0,1,0,1,0,0,1,0
1.0,6,1288,82000,19000,0,1,0,1,0,0,1,0
1.0,5,720,690000,75000,1,0,0,1,0,0,1,0
1.0,6,444,300000,70000,1,0,0,1,0,0,1,0
1.0,4,284,1250000,30000,1,0,0,1,0,0,1,0
1.0,4,519,799000,31707,1,0,0,1,0,0,1,0
1.0,11,1388,1000000,180000,1,0,0,1,0,0,1,0
2.0,7,793,190000,90000,0,1,0,1,0,0,1,0
1.0,7,730,250000,30000,1,0,0,1,0,0,1,0
1.0,12,515,200000,60000,0,1,0,1,0,0,1,0
2.0,16,630,300000,90000,1,0,0,1,0,0,1,0
2.0,6,1345,250000,120000,0,1,0,1,0,0,1,0
3.0,13,775,90000,70000,0,1,0,1,0,0,1,0
1.0,20,464,68000,70000,0,1,0,1,0,0,1,0
1.0,4,432,500000,26500,0,1,0,1,0,0,1,0
1.0,4,520,900000,50000,1,0,0,1,0,0,1,0
2.0,14,811,100000,52000,0,1,0,1,0,0,1,0
1.0,5,1137,700000,160000,1,0,0,1,0,0,1,0
3.0,9,1489,1750000,115992,1,0,1,0,0,1,0,0
2.0,4,1054,290000,110000,0,1,0,1,0,0,1,0
2.0,7,1421,1050000,97000,1,0,0,1,0,0,1,0
3.0,13,1261,70000,100000,1,0,0,1,0,0,1,0
1.0,5,1009,520000,41000,1,0,0,1,0,0,1,0
1.0,9,1257,150000,90000,1,0,0,1,0,0,1,0
1.0,13,555,120000,90000,0,1,0,1,0,0,1,0
1.0,5,597,600000,25000,0,1,0,1,0,0,1,0
2.0,11,1339,150000,70000,1,0,0,1,0,0,1,0
1.0,10,1485,400000,60000,0,1,0,1,0,0,1,0
2.0,6,793,310000,30000,0,1,0,1,0,0,1,0
1.0,6,820,550000,30000,0,1,0,1,0,0,1,0
1.0,5,598,550000,60000,1,0,0,1,0,0,1,0
1.0,8,446,320000,73000,1,0,0,1,0,0,1,0
4.0,29,776,50000,100000,0,1,0,1,0,0,1,0
1.0,3,432,500000,32000,0,1,0,1,0,0,1,0
1.0,3,1154,360000,26500,0,1,0,1,0,0,1,0
2.0,4,1018,700000,50000,1,0,0,1,0,0,1,0
2.0,9,883,700000,110000,1,0,0,1,0,0,1,0
1.0,4,581,655000,84000,1,0,1,0,0,0,1,0
2.0,4,1018,700000,50000,1,0,0,1,0,0,1,0
1.0,10,57,200000,110000,0,0,0,1,0,0,1,1
1.0,9,1138,375000,150000,1,0,0,1,0,0,1,0
1.0,9,505,470000,109052,1,0,1,0,0,0,1,0
1.0,6,856,550000,90658,1,0,1,0,0,0,1,0
2.0,7,279,500000,110000,1,0,0,1,0,0,1,0
1.0,6,111,210000,25000,0,1,0,1,0,0,1,0
1.0,3,872,270000,20000,0,1,0,1,0,0,1,0
1.0,11,1195,300000,80000,0,1,0,1,0,0,1,0
3.0,14,1052,80000,60000,0,1,0,1,0,0,1,0
1.0,8,1087,1451000,81000,1,0,1,0,0,1,0,0
1.0,3,1309,1085000,15000,1,0,0,1,0,0,1,0
1.0,12,526,245000,75000,1,0,1,0,0,1,0,0
2.0,4,364,700000,25552,0,1,1,0,0,0,1,0
1.0,3,402,300000,20000,0,1,0,1,0,0,1,0
1.0,4,541,350000,80000,1,0,0,1,0,0,1,0
1.0,4,411,635000,25000,0,1,1,0,0,1,0,0
1.0,9,311,325000,40700,0,1,0,1,0,0,1,0
1.0,4,738,1150000,65500,1,0,1,0,0,1,0,0
1.0,13,1252,110000,42000,0,1,1,0,0,0,1,0
1.0,3,307,890000,8000,0,1,1,0,0,0,1,0
2.0,14,952,73000,80000,0,1,0,1,0,0,1,0
1.0,7,59,170000,77000,0,1,0,1,0,0,1,0
1.0,5,867,750000,6000,0,1,1,0,0,0,1,0
1.0,4,391,280000,28838,0,1,0,1,0,0,1,0
1.0,3,820,690000,11174,0,1,1,0,0,0,1,0
1.0,13,1253,130000,120000,0,1,0,1,0,0,1,0
2.0,14,952,73000,80000,0,1,0,1,0,0,1,0
2.0,14,476,85000,85000,0,1,0,1,0,0,1,0
1.0,3,405,1575000,10000,0,1,0,1,0,1,0,0
1.0,8,1114,325000,105000,1,0,0,1,0,0,1,0
2.0,23,298,85000,120000,0,1,0,1,0,0,1,0
2.0,3,502,860000,30000,1,0,1,0,0,0,1,0
1.0,4,934,690000,41000,1,0,0,1,0,0,1,0
1.0,8,407,650000,54000,1,0,1,0,0,0,1,0
1.0,7,83,375000,40000,1,0,0,1,0,0,1,0
1.0,8,506,525000,71000,1,0,1,0,0,0,1,0
1.0,5,874,330000,72500,0,1,1,0,0,0,1,0
1.0,8,874,280000,76600,0,1,1,0,0,0,1,0
1.0,7,1010,470000,40000,0,1,0,1,0,0,1,0
1.0,10,1461,350000,110000,1,0,0,1,0,0,1,0
1.0,9,306,480000,63000,0,1,1,0,0,0,1,0
1.0,5,504,620000,60000,1,0,0,1,0,0,1,0
1.0,7,110,250000,58000,0,1,0,1,0,0,1,0
2.0,11,84,78692,80000,0,1,0,1,0,0,1,0
1.0,9,604,350000,80000,1,0,0,1,0,0,1,0
2.0,8,1033,250000,70000,0,1,0,1,0,0,1,0
4.0,10,572,260000,97700,0,1,0,1,0,0,1,0
2.0,5,358,640000,36000,1,0,0,1,0,0,1,0
2.0,13,1294,220000,90000,1,0,0,1,0,0,1,0
1.0,6,1471,465000,130000,1,0,0,1,0,0,1,0
2.0,11,1005,229999,120000,1,0,0,1,0,0,1,0
1.0,3,1048,425000,15000,0,1,0,1,0,0,1,0
3.0,13,1219,95000,120000,0,1,0,1,0,0,1,0
3.0,9,399,170000,170000,0,0,0,1,0,0,1,1
2.0,5,118,229999,37500,0,1,0,1,0,0,1,0
3.0,22,782,45000,50000,0,1,0,1,0,0,1,0
3.0,14,900,479000,145000,0,1,0,1,0,0,1,0
1.0,5,662,370000,60000,0,1,0,1,0,0,1,0
1.0,5,404,340000,30000,0,1,0,1,0,0,1,0
1.0,5,979,620000,35000,0,1,0,1,0,0,1,0
1.0,9,1270,270000,60000,1,0,0,1,0,0,1,0
1.0,3,1322,400000,35000,1,0,0,1,0,0,1,0
1.0,6,1054,260000,40000,0,1,0,1,0,0,1,0
4.0,18,464,48000,50000,0,1,0,1,0,0,1,0
2.0,6,1287,100000,23800,0,1,0,1,0,0,1,0
1.0,6,1124,490000,70000,1,0,0,1,0,0,1,0
2.0,11,1029,120000,90000,0,0,0,1,0,0,1,1
2.0,13,551,125000,102000,0,1,0,1,0,0,1,0
1.0,8,396,160000,80000,0,1,0,1,0,0,1,0
1.0,2,793,190000,5000,0,1,0,1,0,0,1,0
1.0,2,1210,1700000,10000,1,0,0,1,0,0,1,0
1.0,10,561,250000,50000,0,1,0,1,0,0,1,0
1.0,2,908,500000,15000,0,1,0,1,0,0,1,0
2.0,13,1352,400000,35000,0,1,0,1,0,0,1,0
1.0,10,137,500000,20000,0,1,0,1,0,0,1,0
1.0,7,1389,1800000,99000,1,0,0,1,0,1,0,0
1.0,13,342,320000,90000,0,1,0,1,0,0,1,0
1.0,14,339,250000,47000,0,1,1,0,0,1,0,0
3.0,11,233,105000,90000,1,0,0,1,0,0,1,0
1.0,3,585,550000,20000,0,1,0,1,0,0,1,0
1.0,2,436,600000,1100,0,1,0,1,0,1,0,0
1.0,1,799,210000,40000,0,1,0,1,0,0,1,0
1.0,9,794,210000,15000,0,1,0,1,0,0,1,0
1.0,12,814,150000,40000,0,1,0,1,0,0,1,0
1.0,13,552,125000,60000,0,1,0,1,0,0,1,0
1.0,5,837,380000,20000,0,1,0,1,0,0,1,0
1.0,2,823,600000,5000,0,1,0,1,0,0,1,0
1.0,5,1001,490000,27000,0,1,0,1,0,0,1,0
2.0,3,963,545000,38000,1,0,0,1,0,0,1,0
1.0,6,1048,250000,25000,0,1,0,1,0,0,1,0
1.0,1,497,1050000,1100,0,1,0,1,0,0,1,0
1.0,14,1033,100000,100000,0,1,0,1,0,0,1,0
2.0,7,234,250000,100000,1,0,0,1,0,0,1,0
1.0,14,1032,100000,110000,0,1,0,1,0,0,1,0
2.0,5,216,350000,60000,1,0,0,1,0,0,1,0
2.0,9,1135,370000,70000,1,0,0,1,0,0,1,0
2.0,17,1077,121000,110000,0,1,0,1,0,0,1,0
1.0,4,227,570000,44077,0,1,1,0,0,1,0,0
1.0,4,880,785000,24000,1,0,0,1,0,0,1,0
1.0,3,853,850000,30000,1,0,0,1,0,0,1,0
2.0,5,1048,375000,30000,0,1,0,1,0,0,1,0
1.0,4,820,619000,40000,0,1,0,1,0,0,1,0
2.0,10,63,335000,90000,1,0,0,1,0,0,1,0
1.0,15,1401,500000,50000,1,0,0,1,0,0,1,0
2.0,18,1030,60000,100000,0,1,0,1,0,0,1,0
2.0,11,1069,130000,50000,0,1,0,1,0,0,1,0
1.0,6,645,210000,210000,1,0,0,1,0,0,1,0
1.0,2,1426,1900000,20000,1,0,0,1,0,0,1,0
2.0,8,1262,270000,70000,1,0,0,1,0,0,1,0
2.0,11,1041,225000,100000,0,1,0,1,0,0,1,0
2.0,10,947,150000,160000,0,1,0,1,0,0,1,0
1.0,8,52,173000,70000,1,0,0,1,0,0,1,0
1.0,3,30,4800000,9422,1,0,0,1,0,1,0,0
1.0,4,1468,710000,110000,1,0,0,1,0,1,0,0
1.0,2,1351,1500000,20000,0,1,0,1,0,0,1,0
1.0,4,831,550000,20000,0,1,0,1,0,0,1,0
2.0,13,777,58000,70000,0,1,0,1,0,0,1,0
3.0,9,3,1200000,60000,0,1,0,1,0,1,0,0
1.0,8,688,500000,150000,1,0,0,1,0,0,1,0
2.0,12,988,120000,83000,0,1,0,1,0,0,1,0
1.0,9,1397,300000,250000,1,0,0,1,0,0,1,0
1.0,3,396,300000,30000,0,1,0,1,0,0,1,0
1.0,6,108,295000,21000,0,1,0,1,0,0,1,0
1.0,3,887,587000,80000,0,0,0,1,0,0,1,1
2.0,9,2,430000,50000,0,1,0,1,0,0,1,0
2.0,14,536,123000,50000,0,1,0,1,0,0,1,0
2.0,9,1172,450000,48500,1,0,0,1,0,1,0,0
3.0,14,1041,130000,60000,0,1,0,1,0,0,1,0
2.0,11,1228,110000,90000,1,0,0,1,0,0,1,0
3.0,11,757,200000,240000,1,0,0,1,0,0,1,0
2.0,6,448,320000,70000,0,1,0,1,0,0,1,0
1.0,7,1035,300000,50000,0,1,0,1,0,0,1,0
1.0,5,1439,350000,110000,0,1,0,1,0,0,1,0
1.0,3,888,800000,50000,0,1,0,1,0,0,1,0
1.0,5,538,270000,175000,1,0,0,1,0,0,1,0
1.0,4,571,540000,60000,0,1,0,1,0,0,1,0
2.0,10,1037,160000,60000,0,0,0,1,0,0,1,1
2.0,8,941,340000,100000,1,0,0,1,0,0,1,0
2.0,4,870,350000,40000,0,1,0,1,0,0,1,0
1.0,10,1480,300000,100000,1,0,0,1,0,0,1,0
1.0,8,928,330000,63000,1,0,0,1,0,0,1,0
2.0,5,1037,325000,80000,0,0,0,1,0,0,1,1
1.0,8,971,250000,55000,1,0,0,1,0,0,1,0
1.0,8,991,250000,55000,1,0,0,1,0,0,1,0
1.0,6,58,240000,60000,0,1,0,1,0,0,1,0
1.0,1,435,545000,5000,0,1,0,1,0,0,1,0
1.0,6,556,300000,48000,0,1,1,0,0,0,1,0
2.0,11,56,130000,80000,0,1,0,1,0,0,1,0
1.0,4,1154,240000,50000,0,1,0,1,0,0,1,0
1.0,3,1146,360000,15000,0,1,0,1,0,0,1,0
1.0,9,577,250000,70000,1,0,0,1,0,0,1,0
1.0,2,1175,475000,105000,1,0,1,0,0,1,0,0
2.0,5,598,600000,50000,1,0,0,1,0,0,1,0
2.0,11,1244,150000,80000,1,0,0,1,0,0,1,0
1.0,4,156,700000,50000,1,0,0,1,0,0,1,0
1.0,5,751,1290000,5000,1,0,0,1,0,0,1,0
1.0,17,479,80000,58000,0,1,0,1,0,0,1,0
1.0,6,453,425000,12000,0,1,0,1,0,0,1,0
1.0,3,844,500000,10000,0,1,0,1,0,1,0,0
2.0,9,476,193000,45000,0,1,0,1,0,0,1,0
1.0,6,326,800000,10000,0,1,0,1,0,0,1,0
1.0,13,1041,150000,50000,0,1,0,1,0,0,1,0
4.0,19,775,80000,40000,0,1,0,1,0,0,1,0
3.0,11,231,130000,100000,1,0,0,1,0,0,1,0
2.0,9,231,280000,80000,1,0,0,1,0,0,1,0
2.0,10,759,229999,110000,1,0,0,1,0,0,1,0
1.0,13,1068,80000,120000,0,1,0,1,0,0,1,0
1.0,11,1277,70000,10000,0,1,0,1,0,0,1,0
2.0,8,928,240000,60000,1,0,0,1,0,0,1,0
2.0,11,769,380000,72000,1,0,0,1,0,0,1,0
2.0,8,928,240000,60000,1,0,0,1,0,0,1,0
1.0,15,487,80000,110000,0,1,0,1,0,0,1,0
1.0,8,551,265000,50000,0,1,0,1,0,0,1,0
1.0,3,403,320000,25000,0,1,0,1,0,0,1,0
3.0,7,1121,500000,120000,1,0,0,1,0,0,1,0
1.0,5,381,1300000,55000,1,0,0,1,0,0,1,0
1.0,3,691,1500000,35000,1,0,0,1,0,0,1,0
1.0,5,1431,1800000,110000,1,0,0,1,0,1,0,0
2.0,7,751,600000,80000,1,0,0,1,0,0,1,0
1.0,3,1324,420000,80000,0,1,0,1,0,0,1,0
1.0,12,1064,140000,120000,0,1,0,1,0,0,1,0
2.0,11,1173,300000,100000,1,0,0,1,0,0,1,0
2.0,15,486,100000,60000,0,1,1,0,0,0,1,0
1.0,4,806,350000,25000,0,1,1,0,0,0,1,0
1.0,3,163,850000,19000,0,1,1,0,0,0,1,0
1.0,13,811,140000,54000,0,1,1,0,0,0,1,0
2.0,6,149,550000,17100,0,1,1,0,0,0,1,0
1.0,4,443,525000,19000,0,1,1,0,0,1,0,0
1.0,6,170,470000,146000,1,0,1,0,0,0,1,0
1.0,8,185,900000,98000,1,0,1,0,0,1,0,0
2.0,10,183,500000,224642,1,0,1,0,0,0,1,0
2.0,23,1072,80000,120000,0,1,0,1,0,0,1,0
1.0,10,730,175000,175000,1,0,0,1,0,0,1,0
2.0,4,739,1350000,15000,1,0,0,1,0,1,0,0
1.0,4,1133,800000,50000,1,0,0,1,0,0,1,0
1.0,4,113,250000,15000,0,1,0,1,0,0,1,0
1.0,3,905,700000,25000,0,1,0,1,0,1,0,0
1.0,2,1304,800000,25000,1,0,0,1,0,0,1,0
1.0,8,751,660000,69000,1,0,0,1,0,0,1,0
3.0,6,993,465000,60000,1,0,0,1,0,0,1,0
2.0,15,678,180000,222435,1,0,0,1,0,0,1,0
3.0,4,971,600000,66000,1,0,0,1,0,0,1,0
1.0,11,196,150000,110000,0,1,0,1,0,0,1,0
2.0,7,505,450000,78000,1,0,0,1,0,0,1,0
1.0,2,418,721000,10000,0,1,0,1,0,0,1,0
1.0,3,950,300000,35000,0,1,0,1,0,0,1,0
1.0,2,684,1000000,10000,1,0,0,1,0,0,1,0
1.0,5,1154,300000,40000,0,1,0,1,0,0,1,0
1.0,8,686,450000,120000,1,0,0,1,0,0,1,0
1.0,24,893,79000,70000,0,1,0,1,0,1,0,0
1.0,4,219,545000,40000,1,0,0,1,0,0,1,0
1.0,3,274,844999,20000,1,0,0,1,0,0,1,0
1.0,5,1183,700000,93000,1,0,0,1,0,0,1,0
1.0,5,1382,650000,159000,1,0,0,1,0,0,1,0
2.0,7,170,525000,75000,1,0,0,1,0,0,1,0
3.0,15,206,110000,101100,1,0,0,1,0,0,1,0
1.0,10,1227,180000,66000,1,0,0,1,0,0,1,0
2.0,9,551,280000,30000,0,1,0,1,0,0,1,0
1.0,2,1146,400000,10000,0,1,0,1,0,0,1,0
2.0,9,756,625000,126000,1,0,0,1,0,0,1,0
1.0,6,1471,535000,70000,1,0,0,1,0,0,1,0
1.0,4,994,459999,50000,1,0,0,1,0,0,1,0
1.0,11,630,300000,100000,1,0,0,1,0,0,1,0
1.0,14,341,280000,60000,0,1,0,1,0,1,0,0
1.0,7,361,500000,70000,0,1,0,1,0,0,1,0
1.0,2,385,1200000,1200,0,1,0,1,0,0,1,0
1.0,5,1154,300000,40000,0,1,0,1,0,0,1,0
3.0,10,1274,180000,80000,1,0,0,1,0,0,1,0
2.0,10,565,180000,134444,0,1,0,1,0,1,0,0
2.0,12,814,78000,120000,0,1,0,1,0,0,1,0
1.0,10,1109,160000,120000,1,0,0,1,0,0,1,0
1.0,7,707,600000,238000,1,0,0,1,0,0,1,0
2.0,13,1041,110000,100000,0,1,0,1,0,0,1,0
2.0,10,644,450000,110000,1,0,0,1,0,0,1,0
1.0,2,698,1350000,35000,1,0,0,1,0,0,1,0
2.0,18,297,120000,165000,0,1,0,1,0,0,1,0
1.0,3,281,1040000,42000,1,0,0,1,0,0,1,0
2.0,7,447,390000,70000,1,0,0,1,0,0,1,0
2.0,10,1282,65000,60000,0,1,0,1,0,0,1,0
3.0,8,1460,320000,115000,1,0,0,1,0,0,1,0
1.0,4,1436,720000,70000,1,0,0,1,0,0,1,0
2.0,14,1011,220000,80000,0,1,0,1,0,0,1,0
1.0,10,1035,225000,65000,0,1,1,0,0,0,1,0
2.0,11,1264,200000,150000,1,0,0,1,0,0,1,0
2.0,6,1370,434999,75000,1,0,1,0,0,0,1,0
1.0,9,233,300000,63700,1,0,0,1,0,0,1,0
1.0,3,279,700000,74800,1,0,0,1,0,0,1,0
2.0,12,184,500000,105000,1,0,0,1,0,0,1,0
1.0,5,1136,500000,40000,1,0,0,1,0,0,1,0
2.0,5,924,400000,90000,1,0,0,1,0,0,1,0
2.0,6,1355,825000,75000,1,0,1,0,0,0,1,0
1.0,3,971,720000,15000,1,0,0,1,0,0,1,0
2.0,12,778,110000,30000,0,1,0,1,0,0,1,0
2.0,7,707,600000,100000,1,0,0,1,0,0,1,0
3.0,12,709,275000,155000,1,0,0,1,0,1,0,0
2.0,9,621,2349000,149000,1,0,0,1,0,1,0,0
1.0,4,581,740000,60000,1,0,0,1,0,0,1,0
1.0,4,821,800000,90000,1,0,0,1,0,0,1,0
1.0,2,521,1100000,100000,1,0,0,1,0,0,1,0
2.0,9,37,750000,100000,1,0,0,1,0,1,0,0
2.0,9,801,200000,90000,0,1,0,1,0,0,1,0
1.0,12,1310,210000,75000,1,0,0,1,0,0,1,0
2.0,12,993,270000,120000,1,0,0,1,0,0,1,0
2.0,5,1366,630000,90000,1,0,0,1,0,0,1,0
1.0,6,545,375000,55000,0,1,0,1,0,0,1,0
1.0,11,758,300000,70000,1,0,0,1,0,0,1,0
2.0,5,637,580000,95000,1,0,0,1,0,0,1,0
1.0,7,498,550000,50000,1,0,0,1,0,0,1,0
1.0,5,864,750000,50000,1,0,0,1,0,0,1,0
1.0,7,919,250000,60516,0,1,0,1,0,0,1,0
2.0,9,505,434999,235000,1,0,0,1,0,0,1,0
1.0,14,1082,900000,76731,1,0,1,0,0,1,0,0
1.0,5,1006,685000,64000,1,0,1,0,0,0,1,0
1.0,7,993,540000,65000,1,0,1,0,0,0,1,0
0.0,3,333,1165000,13000,0,1,1,0,0,1,0,0
1.0,7,171,610000,77000,1,0,1,0,0,0,1,0
1.0,10,395,254999,24000,0,1,1,0,0,0,1,0
1.0,7,1105,280000,63840,0,1,1,0,0,0,1,0
1.0,4,1324,370000,25000,0,1,0,1,0,0,1,0
2.0,10,1294,459999,76400,1,0,0,1,0,0,1,0
3.0,23,1070,42000,70000,0,1,0,1,0,0,1,0
3.0,23,1070,42000,70000,0,1,0,1,0,0,1,0
3.0,10,131,190000,80000,1,0,0,1,0,0,1,0
4.0,11,143,165000,100000,0,1,0,1,0,0,1,0
1.0,4,157,710000,40000,1,0,0,1,0,0,1,0
1.0,3,388,1200000,15000,0,1,0,1,0,0,1,0
1.0,10,1064,229999,70000,0,1,0,1,0,0,1,0
1.0,3,1154,310000,15000,0,1,0,1,0,0,1,0
1.0,6,1048,320000,40000,0,1,0,1,0,0,1,0
1.0,15,775,100000,54000,0,1,0,1,0,0,1,0
1.0,12,516,160000,90000,1,0,0,1,0,0,1,0
1.0,14,777,60000,52000,0,1,0,1,0,0,1,0
3.0,9,1257,100000,200000,1,0,0,1,0,0,1,0
2.0,5,52,350000,35000,1,0,0,1,0,0,1,0
1.0,4,1134,700000,60000,1,0,0,1,0,0,1,0
1.0,4,806,300000,31489,0,1,0,1,0,0,1,0
1.0,3,574,830000,40000,1,0,0,1,0,0,1,0
1.0,8,668,220000,110000,1,0,0,1,0,0,1,0
1.0,12,1261,130000,50000,1,0,0,1,0,0,1,0
1.0,9,570,330000,44000,0,1,0,1,0,0,1,0
2.0,11,303,254999,90000,0,1,0,1,0,0,1,0
2.0,7,508,600000,50000,0,1,0,1,0,0,1,0
1.0,9,554,210000,50000,0,1,0,1,0,0,1,0
1.0,14,1060,120000,81366,0,1,0,1,0,0,1,0
1.0,15,898,95000,110000,0,1,0,1,0,0,1,0
1.0,15,1401,229999,300000,1,0,0,1,0,0,1,0
1.0,11,532,229999,70000,0,1,0,1,0,0,1,0
1.0,8,604,400000,100000,1,0,0,1,0,0,1,0
2.0,16,904,300000,70000,0,1,0,1,0,0,1,0
1.0,8,230,300000,50000,1,0,0,1,0,0,1,0
2.0,12,194,80000,180000,1,0,0,1,0,0,1,0
2.0,13,775,80000,50000,0,1,0,1,0,0,1,0
2.0,14,897,100000,90000,0,1,0,1,0,0,1,0
1.0,9,1235,300000,110000,1,0,0,1,0,0,1,0
1.0,3,833,700000,26000,0,1,0,1,0,1,0,0
1.0,5,1020,975000,65000,1,0,0,1,0,0,1,0
1.0,12,61,500000,130000,1,0,0,1,0,0,1,0
